100	1779
1xfk9t7CkfKR	N9lkfHQhjkV9	0.242031353054
1xfk9t7CkfKR	NRWm6rRkNEMk	0.773538305167
1xfk9t7CkfKR	Q5mNijKvsIJR	0.569908200733
1xfk9t7CkfKR	RXucFeHqdis5	0.630794829969
1xfk9t7CkfKR	S16hTLGoNHdz	0.647511097819
1xfk9t7CkfKR	V1PnxkHncqCv	0.663612244
1xfk9t7CkfKR	Ve3JvRDQWFo9	0.362750773232
1xfk9t7CkfKR	ZLDL3HkGmxvs	0.79213396654
1xfk9t7CkfKR	anlpGLj5TvaE	0.524234930905
1xfk9t7CkfKR	eN9lOAYrfuem	0.5279823302
1xfk9t7CkfKR	r5XkP1clmcul	0.846463939077
1xfk9t7CkfKR	tDDA9BhLjEfP	0.489296954485
1zYVm1KTsDh8	0o9BQlWephrH	0.335272914365
1zYVm1KTsDh8	5ayumoICYIYB	0.239816412363
1zYVm1KTsDh8	DqmV65ofaJDO	0.276673020103
1zYVm1KTsDh8	Iflx0jBtJxD2	0.463023552438
1zYVm1KTsDh8	KdwACN7MFFxI	0.155592175666
1zYVm1KTsDh8	LJgyR6Cgjtls	0.233698347578
1zYVm1KTsDh8	RXucFeHqdis5	0.663907953055
1zYVm1KTsDh8	S16hTLGoNHdz	0.101651410009
1zYVm1KTsDh8	WM8sCiiAK5lz	0.438764421998
1zYVm1KTsDh8	ZTIdavttAqn3	0.813599709432
1zYVm1KTsDh8	aV505XI9rMIT	0.636040854847
1zYVm1KTsDh8	bucMJIG1s2aZ	0.773063696321
1zYVm1KTsDh8	clMXSIyf1pCK	0.460112674485
1zYVm1KTsDh8	fFhCiloAQz7M	0.495318615802
1zYVm1KTsDh8	hygmrrGVGjjk	0.592232274015
1zYVm1KTsDh8	oIiCiia3fk8c	0.173818187552
1zYVm1KTsDh8	uryvCX087BxF	0.0705878853577
1zYVm1KTsDh8	yTUYEv3jJVVo	0.28581516308
1zYVm1KTsDh8	yYyj5omb8Ncc	0.673634580387
3WMzR8O8Soyp	0o9BQlWephrH	0.76533724649
3WMzR8O8Soyp	1xfk9t7CkfKR	0.598646782859
3WMzR8O8Soyp	3okLo9LAQJMo	0.10989568032
3WMzR8O8Soyp	5ayumoICYIYB	0.894493649874
3WMzR8O8Soyp	EsjjNhty1C12	0.650142449864
3WMzR8O8Soyp	QDdbi4RpJCqt	0.196751507416
3WMzR8O8Soyp	U8YWAAWCAtOD	0.917367324566
3WMzR8O8Soyp	UIJuOgjfgvj4	0.468994530213
3WMzR8O8Soyp	Ve3JvRDQWFo9	0.501950774941
3WMzR8O8Soyp	YBPoqiq8eqiL	0.412572232428
3WMzR8O8Soyp	YJr2qLPRwJBz	0.241144572364
3WMzR8O8Soyp	eMmSv7MvAWtF	0.962103783766
3WMzR8O8Soyp	h95YKFqwtW8V	0.470216030474
3WMzR8O8Soyp	hygmrrGVGjjk	0.23320652176
3WMzR8O8Soyp	iAacf1F3wSBw	0.694182741899
3WMzR8O8Soyp	kW3jrg9g5rTr	0.366346757304
3WMzR8O8Soyp	laeut7fpXt4W	0.772713484011
3WMzR8O8Soyp	oNx7PEnirpdb	0.896022306253
3WMzR8O8Soyp	pWiA3ikJOQei	0.507105183446
3WMzR8O8Soyp	rcZfBkHogFrp	0.250259402344
3WMzR8O8Soyp	sASduhFsIY5j	0.785820472689
3WMzR8O8Soyp	vy6FjTKrLK2h	0.939838282863
3WMzR8O8Soyp	yTUYEv3jJVVo	0.0842450370241
3WMzR8O8Soyp	yYyj5omb8Ncc	0.513255135021
3okLo9LAQJMo	0o9BQlWephrH	0.305074302073
3okLo9LAQJMo	7ho1FkZzmFK3	0.360874653945
3okLo9LAQJMo	9TEaTGpdz5xI	0.390630585014
3okLo9LAQJMo	BdcrKkLFCuen	0.436600050261
3okLo9LAQJMo	FPHz52S1zgeY	0.00699738761144
3okLo9LAQJMo	Iflx0jBtJxD2	0.916786961457
3okLo9LAQJMo	NRWm6rRkNEMk	0.407629715848
3okLo9LAQJMo	QgPM15so1kjX	0.768828167459
3okLo9LAQJMo	QhG7hotKfleV	0.793079443744
3okLo9LAQJMo	RXucFeHqdis5	0.119446770531
3okLo9LAQJMo	U8YWAAWCAtOD	0.734718420732
3okLo9LAQJMo	Ve3JvRDQWFo9	0.470009262253
3okLo9LAQJMo	WM8sCiiAK5lz	0.89151138
3okLo9LAQJMo	anlpGLj5TvaE	0.866441423194
3okLo9LAQJMo	bucMJIG1s2aZ	0.847697521961
3okLo9LAQJMo	clMXSIyf1pCK	0.917549360108
3okLo9LAQJMo	cqFALIPrfyhG	0.654495200238
3okLo9LAQJMo	hygmrrGVGjjk	0.245315014938
3okLo9LAQJMo	iAacf1F3wSBw	0.0155817538238
3okLo9LAQJMo	kW3jrg9g5rTr	0.619981888178
3okLo9LAQJMo	laeut7fpXt4W	0.309463276706
3okLo9LAQJMo	mFTTvuNw5pLA	0.779300338206
3okLo9LAQJMo	ouQSrRJ38QSl	0.722726044119
3okLo9LAQJMo	pH4Wzqx3Cuaf	0.185399701952
3okLo9LAQJMo	qMPFiNZtB7zQ	0.00835433605824
3okLo9LAQJMo	wYFw6bKXRtr7	0.0390627113206
3okLo9LAQJMo	y1Y4YosX24D8	0.0346529445015
4IJlQFMeBFOB	3WMzR8O8Soyp	0.181389212674
4IJlQFMeBFOB	5ayumoICYIYB	0.00150476002909
4IJlQFMeBFOB	BdcrKkLFCuen	0.180310321917
4IJlQFMeBFOB	FPHz52S1zgeY	0.853253874722
4IJlQFMeBFOB	LdUqfN9x317E	0.0132566216985
4IJlQFMeBFOB	LiKADFXeodcE	0.460956584856
4IJlQFMeBFOB	McSoi3LQ0E3E	0.305067280163
4IJlQFMeBFOB	Mf9v2OTd1Gbe	0.194656089897
4IJlQFMeBFOB	QgPM15so1kjX	0.982129363631
4IJlQFMeBFOB	ZLDL3HkGmxvs	0.171536461652
4IJlQFMeBFOB	bOQGWeSKv8hm	0.384225808452
4IJlQFMeBFOB	cqFALIPrfyhG	0.894260333849
4IJlQFMeBFOB	hygmrrGVGjjk	0.821547596697
4IJlQFMeBFOB	immanua2rgAz	0.295230466292
4IJlQFMeBFOB	itJxoSvsmMfS	0.385975789741
4IJlQFMeBFOB	oIiCiia3fk8c	0.0861626333981
4IJlQFMeBFOB	sASduhFsIY5j	0.352254074517
4IJlQFMeBFOB	vy6FjTKrLK2h	0.794824242487
4IJlQFMeBFOB	y1Y4YosX24D8	0.457078475
4IJlQFMeBFOB	ydaUZm7l4CIF	0.313451580018
4IJlQFMeBFOB	ylDRTxHWrgvn	0.00251123478019
5ayumoICYIYB	A3iy7bqRLxBL	0.0956739212299
5ayumoICYIYB	DqmV65ofaJDO	0.334299842713
5ayumoICYIYB	H2Nidmfcuwuw	0.317408819716
5ayumoICYIYB	KdwACN7MFFxI	0.358198779044
5ayumoICYIYB	LiKADFXeodcE	0.505484524084
5ayumoICYIYB	MYB4gIfWBT92	0.548136714473
5ayumoICYIYB	QDdbi4RpJCqt	0.353238242297
5ayumoICYIYB	U8YWAAWCAtOD	0.513136723119
5ayumoICYIYB	V1PnxkHncqCv	0.128468020521
5ayumoICYIYB	XB3mfwiVu4jc	0.017110972873
5ayumoICYIYB	XWpQLlwDcUMz	0.456877896898
5ayumoICYIYB	cqFALIPrfyhG	0.593432655732
5ayumoICYIYB	fLgPOTH3iMC7	0.393734863547
5ayumoICYIYB	iAacf1F3wSBw	0.657433485081
5ayumoICYIYB	pH4Wzqx3Cuaf	0.410190278455
5ayumoICYIYB	sASduhFsIY5j	0.48446827761
5ayumoICYIYB	yTUYEv3jJVVo	0.0120239044136
7ho1FkZzmFK3	17NNl4oq2XnS	0.406550893488
7ho1FkZzmFK3	3WMzR8O8Soyp	0.87020471262
7ho1FkZzmFK3	5ayumoICYIYB	0.135579169245
7ho1FkZzmFK3	9TEaTGpdz5xI	0.549600241894
7ho1FkZzmFK3	EqHFKq436lCt	0.771178078089
7ho1FkZzmFK3	EsjjNhty1C12	0.422620356484
7ho1FkZzmFK3	Iflx0jBtJxD2	0.195654697217
7ho1FkZzmFK3	LJgyR6Cgjtls	0.853076719703
7ho1FkZzmFK3	MYB4gIfWBT92	0.172036451801
7ho1FkZzmFK3	OClxAeZwjIoJ	0.215440865341
7ho1FkZzmFK3	P7WNUKqk47LI	0.908734627118
7ho1FkZzmFK3	QDdbi4RpJCqt	0.139173726055
7ho1FkZzmFK3	RXucFeHqdis5	0.932120790629
7ho1FkZzmFK3	U8YWAAWCAtOD	0.18771807056
7ho1FkZzmFK3	eN9lOAYrfuem	0.84022712151
7ho1FkZzmFK3	hygmrrGVGjjk	0.765123963437
7ho1FkZzmFK3	iAacf1F3wSBw	0.449957361148
7ho1FkZzmFK3	itJxoSvsmMfS	0.53108797995
7ho1FkZzmFK3	oNx7PEnirpdb	0.185715867048
7ho1FkZzmFK3	r5XkP1clmcul	0.048729122528
7ho1FkZzmFK3	rcZfBkHogFrp	0.673555718058
7ho1FkZzmFK3	tDDA9BhLjEfP	0.217258516213
7ho1FkZzmFK3	yTUYEv3jJVVo	0.349838173754
7ho1FkZzmFK3	yYyj5omb8Ncc	0.499047773528
894bKQ8P4Zfz	DqmV65ofaJDO	0.903410609746
894bKQ8P4Zfz	EsjjNhty1C12	0.929763478655
894bKQ8P4Zfz	FPHz52S1zgeY	0.16319344117
894bKQ8P4Zfz	KdwACN7MFFxI	0.823897947386
894bKQ8P4Zfz	LJgyR6Cgjtls	0.786685595902
894bKQ8P4Zfz	Q5mNijKvsIJR	0.681672561412
894bKQ8P4Zfz	V1PnxkHncqCv	0.631321442161
894bKQ8P4Zfz	ZLDL3HkGmxvs	0.297670658768
894bKQ8P4Zfz	aV505XI9rMIT	0.838368346535
894bKQ8P4Zfz	bucMJIG1s2aZ	0.901205096232
894bKQ8P4Zfz	cPoYqMDTCcGg	0.185774519218
894bKQ8P4Zfz	kW3jrg9g5rTr	0.293590700311
894bKQ8P4Zfz	oAsQNj2tAtze	0.211381829159
894bKQ8P4Zfz	ouQSrRJ38QSl	0.896483466459
894bKQ8P4Zfz	pYx78RhXVtwf	0.675167535348
894bKQ8P4Zfz	qMPFiNZtB7zQ	0.78571065163
894bKQ8P4Zfz	rcZfBkHogFrp	0.524997771046
894bKQ8P4Zfz	sASduhFsIY5j	0.435127137542
894bKQ8P4Zfz	y1Y4YosX24D8	0.572656928897
8fPJwJyuoIgz	0o9BQlWephrH	0.426184247127
8fPJwJyuoIgz	0xDRhstcktr9	0.644991581937
8fPJwJyuoIgz	17NNl4oq2XnS	0.0775579421013
8fPJwJyuoIgz	1zYVm1KTsDh8	0.0333300348026
8fPJwJyuoIgz	7ho1FkZzmFK3	0.954566637632
8fPJwJyuoIgz	921BgqpzPR7W	0.292784112754
8fPJwJyuoIgz	9TEaTGpdz5xI	0.404143175383
8fPJwJyuoIgz	A3iy7bqRLxBL	0.251876712548
8fPJwJyuoIgz	Iflx0jBtJxD2	0.058304004278
8fPJwJyuoIgz	LJgyR6Cgjtls	0.143258909052
8fPJwJyuoIgz	OClxAeZwjIoJ	0.215776339218
8fPJwJyuoIgz	S16hTLGoNHdz	0.150967999901
8fPJwJyuoIgz	U8YWAAWCAtOD	0.120882355012
8fPJwJyuoIgz	UIJuOgjfgvj4	0.498387726431
8fPJwJyuoIgz	VgItXs1Wq9ge	0.26428007161
8fPJwJyuoIgz	YJr2qLPRwJBz	0.0766700467055
8fPJwJyuoIgz	ZLDL3HkGmxvs	0.310605599136
8fPJwJyuoIgz	anlpGLj5TvaE	0.377879856182
8fPJwJyuoIgz	bOQGWeSKv8hm	0.167828025866
8fPJwJyuoIgz	cqFALIPrfyhG	0.512337661443
8fPJwJyuoIgz	gUoZLu0CQORJ	0.899875506439
8fPJwJyuoIgz	h95YKFqwtW8V	0.542784822353
8fPJwJyuoIgz	immanua2rgAz	0.457105785106
8fPJwJyuoIgz	laeut7fpXt4W	0.489158692053
8fPJwJyuoIgz	oIiCiia3fk8c	0.398698555547
8fPJwJyuoIgz	pH4Wzqx3Cuaf	0.266358214318
8fPJwJyuoIgz	pWiA3ikJOQei	0.18299320074
8fPJwJyuoIgz	pYx78RhXVtwf	0.214485498984
8fPJwJyuoIgz	vy6FjTKrLK2h	0.466544826007
921BgqpzPR7W	1KRAfxEVKXUm	0.251923668826
921BgqpzPR7W	4IJlQFMeBFOB	0.733634827328
921BgqpzPR7W	Mf9v2OTd1Gbe	0.867789780001
921BgqpzPR7W	QDdbi4RpJCqt	0.746821073301
921BgqpzPR7W	V1PnxkHncqCv	0.080439387467
921BgqpzPR7W	YJr2qLPRwJBz	0.0895915506656
921BgqpzPR7W	eMmSv7MvAWtF	0.417272025409
921BgqpzPR7W	eN9lOAYrfuem	0.0332321509393
921BgqpzPR7W	mFTTvuNw5pLA	0.0851662497691
921BgqpzPR7W	pYx78RhXVtwf	0.250415866201
921BgqpzPR7W	rcZfBkHogFrp	0.55427145072
921BgqpzPR7W	yYyj5omb8Ncc	0.956495912641
9TEaTGpdz5xI	1zYVm1KTsDh8	0.222196322749
9TEaTGpdz5xI	3WMzR8O8Soyp	0.155479640574
9TEaTGpdz5xI	894bKQ8P4Zfz	0.434852029685
9TEaTGpdz5xI	N9lkfHQhjkV9	0.198513057829
9TEaTGpdz5xI	NRWm6rRkNEMk	0.269910375666
9TEaTGpdz5xI	Q5mNijKvsIJR	0.44028165465
9TEaTGpdz5xI	S16hTLGoNHdz	0.572101400254
9TEaTGpdz5xI	cqFALIPrfyhG	0.869921587652
9TEaTGpdz5xI	fFhCiloAQz7M	0.117386913405
9TEaTGpdz5xI	fLgPOTH3iMC7	0.0735698375591
9TEaTGpdz5xI	iAacf1F3wSBw	0.596638101082
9TEaTGpdz5xI	mFTTvuNw5pLA	0.216192435842
9TEaTGpdz5xI	oNx7PEnirpdb	0.842978614074
9TEaTGpdz5xI	ozRxyTG00o5m	0.597810605977
9TEaTGpdz5xI	yTUYEv3jJVVo	0.903433969582
9TEaTGpdz5xI	yYyj5omb8Ncc	0.716224368524
9TEaTGpdz5xI	ylDRTxHWrgvn	0.376785355474
A3iy7bqRLxBL	4IJlQFMeBFOB	0.190666914152
A3iy7bqRLxBL	7ho1FkZzmFK3	0.45724120316
A3iy7bqRLxBL	921BgqpzPR7W	0.601069573278
A3iy7bqRLxBL	CzcQ7alXyRRo	0.979579223815
A3iy7bqRLxBL	EqHFKq436lCt	0.270588183363
A3iy7bqRLxBL	Iflx0jBtJxD2	0.101178345214
A3iy7bqRLxBL	McSoi3LQ0E3E	0.518366665982
A3iy7bqRLxBL	N9lkfHQhjkV9	0.946909503616
A3iy7bqRLxBL	QhG7hotKfleV	0.0452899296452
A3iy7bqRLxBL	S16hTLGoNHdz	0.444659343219
A3iy7bqRLxBL	U8YWAAWCAtOD	0.819578623552
A3iy7bqRLxBL	V1PnxkHncqCv	0.571097950044
A3iy7bqRLxBL	Ve3JvRDQWFo9	0.745715896872
A3iy7bqRLxBL	XB3mfwiVu4jc	0.435571608392
A3iy7bqRLxBL	ZTIdavttAqn3	0.108140137123
A3iy7bqRLxBL	a1c7chSnb0KF	0.892303082996
A3iy7bqRLxBL	bucMJIG1s2aZ	0.433612183022
A3iy7bqRLxBL	kW3jrg9g5rTr	0.788588139282
A3iy7bqRLxBL	mFTTvuNw5pLA	0.860607531662
A3iy7bqRLxBL	ns3H9EPC8eJk	0.130276873238
A3iy7bqRLxBL	ouQSrRJ38QSl	0.43491998553
A3iy7bqRLxBL	ozRxyTG00o5m	0.806383626564
A3iy7bqRLxBL	pWiA3ikJOQei	0.0570026901082
A3iy7bqRLxBL	qMPFiNZtB7zQ	0.656074003267
A3iy7bqRLxBL	vy6FjTKrLK2h	0.0811779407028
BdcrKkLFCuen	1xfk9t7CkfKR	0.0518087682065
BdcrKkLFCuen	3WMzR8O8Soyp	0.912761475463
BdcrKkLFCuen	5ayumoICYIYB	0.743997115355
BdcrKkLFCuen	9TEaTGpdz5xI	0.388445259453
BdcrKkLFCuen	EsjjNhty1C12	0.42957058236
BdcrKkLFCuen	H2Nidmfcuwuw	0.371651696293
BdcrKkLFCuen	KdwACN7MFFxI	0.790442042334
BdcrKkLFCuen	N9lkfHQhjkV9	0.231339874667
BdcrKkLFCuen	Q5mNijKvsIJR	0.125382724759
BdcrKkLFCuen	QhG7hotKfleV	0.68250438605
BdcrKkLFCuen	UIJuOgjfgvj4	0.780426309501
BdcrKkLFCuen	ZTIdavttAqn3	0.251484292491
BdcrKkLFCuen	anlpGLj5TvaE	0.187760037553
BdcrKkLFCuen	eMmSv7MvAWtF	0.0194739894756
BdcrKkLFCuen	eN9lOAYrfuem	0.45882883516
BdcrKkLFCuen	iAacf1F3wSBw	0.685830612526
BdcrKkLFCuen	immanua2rgAz	0.653335252167
BdcrKkLFCuen	sASduhFsIY5j	0.641382041609
BdcrKkLFCuen	tDDA9BhLjEfP	0.973540957519
BdcrKkLFCuen	wYFw6bKXRtr7	0.136679217181
BdcrKkLFCuen	xyu9v3iPdcW3	0.627331225643
BdcrKkLFCuen	yTUYEv3jJVVo	0.571673263713
CfwLDSjcVQI8	17NNl4oq2XnS	0.0476510574839
CfwLDSjcVQI8	3WMzR8O8Soyp	0.00872614412728
CfwLDSjcVQI8	5ayumoICYIYB	0.696203943598
CfwLDSjcVQI8	894bKQ8P4Zfz	0.190949835399
CfwLDSjcVQI8	921BgqpzPR7W	0.560689330784
CfwLDSjcVQI8	BdcrKkLFCuen	0.19710447158
CfwLDSjcVQI8	FPHz52S1zgeY	0.654299152791
CfwLDSjcVQI8	H2Nidmfcuwuw	0.651281249378
CfwLDSjcVQI8	KdwACN7MFFxI	0.0491744891352
CfwLDSjcVQI8	LdUqfN9x317E	0.116990935543
CfwLDSjcVQI8	McSoi3LQ0E3E	0.206209319586
CfwLDSjcVQI8	OClxAeZwjIoJ	0.462623266025
CfwLDSjcVQI8	Q5mNijKvsIJR	0.168502013945
CfwLDSjcVQI8	QhG7hotKfleV	0.76724045158
CfwLDSjcVQI8	RXucFeHqdis5	0.451751606698
CfwLDSjcVQI8	V874Tn8gRuHE	0.0230123694482
CfwLDSjcVQI8	YBPoqiq8eqiL	0.565555911444
CfwLDSjcVQI8	clMXSIyf1pCK	0.187240251349
CfwLDSjcVQI8	immanua2rgAz	0.115203681994
CfwLDSjcVQI8	oRpZHSo0SBCU	0.00667197114744
CfwLDSjcVQI8	uryvCX087BxF	0.219584383848
CfwLDSjcVQI8	vy6FjTKrLK2h	0.109999527617
CzcQ7alXyRRo	0o9BQlWephrH	0.989595814351
CzcQ7alXyRRo	1KRAfxEVKXUm	0.757180082483
CzcQ7alXyRRo	3WMzR8O8Soyp	0.625026470902
CzcQ7alXyRRo	4IJlQFMeBFOB	0.985474128813
CzcQ7alXyRRo	7ho1FkZzmFK3	0.619380386045
CzcQ7alXyRRo	921BgqpzPR7W	0.973983667319
CzcQ7alXyRRo	CfwLDSjcVQI8	0.744202756564
CzcQ7alXyRRo	H2Nidmfcuwuw	0.550934021874
CzcQ7alXyRRo	Iflx0jBtJxD2	0.161145999402
CzcQ7alXyRRo	Q5mNijKvsIJR	0.657907919118
CzcQ7alXyRRo	RXucFeHqdis5	0.698954156715
CzcQ7alXyRRo	S16hTLGoNHdz	0.228631688209
CzcQ7alXyRRo	YBPoqiq8eqiL	0.906216293241
CzcQ7alXyRRo	aV505XI9rMIT	0.270580942383
CzcQ7alXyRRo	anlpGLj5TvaE	0.758223780724
CzcQ7alXyRRo	h95YKFqwtW8V	0.380183652054
CzcQ7alXyRRo	oRpZHSo0SBCU	0.278130149374
CzcQ7alXyRRo	r5XkP1clmcul	0.0515333837075
CzcQ7alXyRRo	rcZfBkHogFrp	0.504019327011
CzcQ7alXyRRo	y1Y4YosX24D8	0.588309158586
CzcQ7alXyRRo	yTUYEv3jJVVo	0.509659529945
DqmV65ofaJDO	3WMzR8O8Soyp	0.487205275584
DqmV65ofaJDO	3okLo9LAQJMo	0.0934817247719
DqmV65ofaJDO	7ho1FkZzmFK3	0.782204230008
DqmV65ofaJDO	921BgqpzPR7W	0.512261399544
DqmV65ofaJDO	A3iy7bqRLxBL	0.326914425596
DqmV65ofaJDO	BdcrKkLFCuen	0.351438852719
DqmV65ofaJDO	EsjjNhty1C12	0.23557355009
DqmV65ofaJDO	H2Nidmfcuwuw	0.796356559147
DqmV65ofaJDO	LdUqfN9x317E	0.630387762062
DqmV65ofaJDO	Mf9v2OTd1Gbe	0.87945765151
DqmV65ofaJDO	N9lkfHQhjkV9	0.163077397436
DqmV65ofaJDO	QDdbi4RpJCqt	0.331962631188
DqmV65ofaJDO	U8YWAAWCAtOD	0.169658948794
DqmV65ofaJDO	ZLDL3HkGmxvs	0.899541629546
DqmV65ofaJDO	a1c7chSnb0KF	0.251666762067
DqmV65ofaJDO	anlpGLj5TvaE	0.649232737234
DqmV65ofaJDO	bucMJIG1s2aZ	0.0324540116388
DqmV65ofaJDO	h95YKFqwtW8V	0.836291401418
DqmV65ofaJDO	mFTTvuNw5pLA	0.544282724138
DqmV65ofaJDO	ouQSrRJ38QSl	0.317551973311
DqmV65ofaJDO	r5XkP1clmcul	0.774421725125
DqmV65ofaJDO	tDDA9BhLjEfP	0.300381716338
DqmV65ofaJDO	uryvCX087BxF	0.738339285475
DqmV65ofaJDO	yYyj5omb8Ncc	0.377004852138
EqHFKq436lCt	0xDRhstcktr9	0.00755705760028
EqHFKq436lCt	1zYVm1KTsDh8	0.0944732808303
EqHFKq436lCt	3okLo9LAQJMo	0.704085887306
EqHFKq436lCt	894bKQ8P4Zfz	0.931922876486
EqHFKq436lCt	921BgqpzPR7W	0.347502816617
EqHFKq436lCt	FPHz52S1zgeY	0.929669700201
EqHFKq436lCt	V1PnxkHncqCv	0.605060730643
EqHFKq436lCt	ZLDL3HkGmxvs	0.116322952645
EqHFKq436lCt	fLgPOTH3iMC7	0.880317229822
EqHFKq436lCt	kW3jrg9g5rTr	0.861435604919
EqHFKq436lCt	ns3H9EPC8eJk	0.868941677879
EqHFKq436lCt	r5XkP1clmcul	0.756312595681
EqHFKq436lCt	yTUYEv3jJVVo	0.396272167196
EqHFKq436lCt	yYyj5omb8Ncc	0.0183908276282
EsjjNhty1C12	1xfk9t7CkfKR	0.849593213092
EsjjNhty1C12	8fPJwJyuoIgz	0.157488012385
EsjjNhty1C12	EqHFKq436lCt	0.924730517229
