500	23658
0Lp1F4YqTM56	tSFkN2fGKe6N	0.780525101449
0Lp1F4YqTM56	uirScPgNoapv	0.953492996738
0Lp1F4YqTM56	wjqqFpkdJ92P	0.491503436872
0Lp1F4YqTM56	yChlz50fRp0P	0.700956589925
0Lp1F4YqTM56	zrZZXHrfd7Mg	0.931382101389
0av93i3T7P8z	471u0uOdJDWf	0.143677867745
0av93i3T7P8z	6xoDrON0JKd7	0.307017601002
0av93i3T7P8z	7M9i3zKrh0wg	0.0484916425672
0av93i3T7P8z	B2VHV5Z1WniF	0.288647705639
0av93i3T7P8z	EFDHJ3qeBHKi	0.66050742156
0av93i3T7P8z	EghDL3zqer93	0.55630205292
0av93i3T7P8z	F2bMC4Nsd5F5	0.0149688974948
0av93i3T7P8z	J5GiyRerXq3f	0.176244318229
0av93i3T7P8z	NeXRwJhBBGjo	0.266724118868
0av93i3T7P8z	QdhdfOevyC7e	0.504133677911
0av93i3T7P8z	RTkCzi376O1m	0.319265175766
0av93i3T7P8z	Rw7s0qeCGvhJ	0.948419155547
0av93i3T7P8z	SZaivXt7JNcZ	0.756718977316
0av93i3T7P8z	TcJB56ki9m7D	0.523909290119
0av93i3T7P8z	ThTFhgQFEKGB	0.564483434974
0av93i3T7P8z	VUWbzYCNN3mL	0.627738560157
0av93i3T7P8z	YjGNOYvXJ2TS	0.570738039229
0av93i3T7P8z	aXtzIOvP1bAI	0.381646357163
0av93i3T7P8z	cCsGNLxu7xeG	0.845903669476
0av93i3T7P8z	cq74InUR2pVf	0.580586183138
0av93i3T7P8z	il4gECiloKsV	0.846735821793
0av93i3T7P8z	jTAhg3lxGgkL	0.526570815884
0av93i3T7P8z	kFYKdGx3NA7O	0.257447440701
0av93i3T7P8z	ksNQbSh4xCdu	0.743519376011
0av93i3T7P8z	lp0RcQlje3zO	0.0284155807977
0av93i3T7P8z	mQXTWfTygzCz	0.569708712623
0av93i3T7P8z	oSdiqTGkrmlJ	0.116199156478
0av93i3T7P8z	oXqXAWcDXXmp	0.54528407658
0av93i3T7P8z	oxFttCJbdGIo	0.776638458962
0av93i3T7P8z	p3oxGvlbkltw	0.491623032389
0av93i3T7P8z	qT2hkIcf7YQP	0.745596050808
0av93i3T7P8z	qhg2p3UgpAJp	0.309799018115
0av93i3T7P8z	qiFKshgvNIOn	0.971932794985
0av93i3T7P8z	qrtu6KvnylJy	0.426033358481
0av93i3T7P8z	s1vqt8e6tWps	0.94331693134
0av93i3T7P8z	sCv40nwrJezC	0.0429156123823
0av93i3T7P8z	sxTdD1jSV2Kx	0.86531470685
0av93i3T7P8z	uyqnHkiyQgzq	0.605420566721
0av93i3T7P8z	vinXfguZfm1h	0.771021483303
0av93i3T7P8z	y6ytgfL8P33y	0.54560054863
0av93i3T7P8z	yTBtr8k6eJ7G	0.960709350536
0av93i3T7P8z	zsmzgInsUmzi	0.887371725564
0jwBejZIEcXD	0av93i3T7P8z	0.278879280071
0jwBejZIEcXD	1Yr2Ow3Y1JNS	0.506973093414
0jwBejZIEcXD	4S42z0j0mAjg	0.468847282281
0jwBejZIEcXD	5RpMICS8jTZX	0.831407887519
0jwBejZIEcXD	7iV8UhtsFMHf	0.434772616789
0jwBejZIEcXD	8TvK16Nq8MRM	0.420274533582
0jwBejZIEcXD	8bEaj9XRiPC7	0.775786923138
0jwBejZIEcXD	8uZwQeg1JC82	0.149454654571
0jwBejZIEcXD	9HdKl1lbZ777	0.422441628552
0jwBejZIEcXD	9kVCVUMyAtXJ	0.651012331221
0jwBejZIEcXD	AWDp6lTl71YK	0.487643860758
0jwBejZIEcXD	AXc3vX5ddB8o	0.805593357242
0jwBejZIEcXD	BKHQkgEyHIvG	0.217691418287
0jwBejZIEcXD	C4iRsswyZ8Fm	0.49694415731
0jwBejZIEcXD	CYaMRpgxPMgw	0.0306145271341
0jwBejZIEcXD	ETmkWSb48PvD	0.310302107797
0jwBejZIEcXD	EYF5YzaD1JV5	0.941881509934
0jwBejZIEcXD	EsmTAKrLnJy1	0.961551223853
0jwBejZIEcXD	LcbtfePXq6Ia	0.154264199653
0jwBejZIEcXD	NJ5wPjFMgcnS	0.184306127248
0jwBejZIEcXD	OsVNQ3ALmeLX	0.147909743668
0jwBejZIEcXD	Px8R80so4Qzi	0.880127931512
0jwBejZIEcXD	RTkCzi376O1m	0.135237220222
0jwBejZIEcXD	SZaivXt7JNcZ	0.0444392350409
0jwBejZIEcXD	TNEUE8nLEDFq	0.392438438896
0jwBejZIEcXD	UYq5ApQefSOZ	0.673885539556
0jwBejZIEcXD	Xhl45V1IRhMf	0.723430042407
0jwBejZIEcXD	YSHWeET0RWUa	0.832695308701
0jwBejZIEcXD	YiF3IlYZxwO6	0.436427370392
0jwBejZIEcXD	Z9Pxi9lxabnO	0.626718881421
0jwBejZIEcXD	ZIegTLwREElg	0.636864518271
0jwBejZIEcXD	ZV8p4HUJMPQd	0.357215181191
0jwBejZIEcXD	bhOhQjqKlTyc	0.434187732712
0jwBejZIEcXD	bvxWCaY8a4Bn	0.222682884764
0jwBejZIEcXD	cYCqqYIRoXGg	0.281762355228
0jwBejZIEcXD	kFYKdGx3NA7O	0.29313700372
0jwBejZIEcXD	lpcelhzGVmOu	0.86424027167
0jwBejZIEcXD	mKxgfauW25Cs	0.921161542772
0jwBejZIEcXD	ogPEtx39qnPD	0.845820256874
0jwBejZIEcXD	p3oxGvlbkltw	0.638383779718
0jwBejZIEcXD	pBRPtOXkby9I	0.840473119238
0jwBejZIEcXD	qICMRTx6qZYv	0.0233945061174
0jwBejZIEcXD	r3TXhhyxVIb0	0.652458039997
0jwBejZIEcXD	r6kj54wNVeHO	0.126903907617
0jwBejZIEcXD	tHfQutJkMJEo	0.129768478102
0jwBejZIEcXD	uoroBY3GKitd	0.342475498495
0jwBejZIEcXD	yEKqNptQN0Fp	0.698357489646
0peQNhy3x96S	1oILWLeteq60	0.877626383293
0peQNhy3x96S	2cSsEN2etFxL	0.985591018971
0peQNhy3x96S	2foRVUybfUwI	0.0938422426518
0peQNhy3x96S	2i0zC1fxxvXF	0.424117667011
0peQNhy3x96S	3rNJ0o87NFI6	0.102017441018
0peQNhy3x96S	3uzKhhigihtB	0.0811696581028
0peQNhy3x96S	471u0uOdJDWf	0.311092638492
0peQNhy3x96S	5RpMICS8jTZX	0.129004083445
0peQNhy3x96S	68IBAJ70gUD3	0.271452466662
0peQNhy3x96S	6xoDrON0JKd7	0.8146896538
0peQNhy3x96S	7PFPVPesRrJ7	0.60380094417
0peQNhy3x96S	7yo5T1Dt3mNY	0.1767669675
0peQNhy3x96S	8P7mLODfe14y	0.977354143886
0peQNhy3x96S	8SIovPhWZUA7	0.0616700425305
0peQNhy3x96S	9n1pBWeDjD1Q	0.778197270328
0peQNhy3x96S	AWDp6lTl71YK	0.640404186052
0peQNhy3x96S	C6tqBpuDmdKk	0.96698900268
0peQNhy3x96S	E3oKUQYyYejV	0.36527057044
0peQNhy3x96S	FxNZ3ZaXyrkt	0.523015466742
0peQNhy3x96S	IKlLzUOhi2Dr	0.322622997526
0peQNhy3x96S	IiddTSh0sWfY	0.514246392659
0peQNhy3x96S	Ip8E4IvscHrt	0.381177163723
0peQNhy3x96S	K8s0bS9f6i2l	0.237298670076
0peQNhy3x96S	Lh8vZGDHJpdQ	0.291343205865
0peQNhy3x96S	M4W2cqXQGChc	0.281090131563
0peQNhy3x96S	NHtAr1JhD4jo	0.44990669165
0peQNhy3x96S	OsVNQ3ALmeLX	0.122883241246
0peQNhy3x96S	PDW7KmJ5OawR	0.409379364011
0peQNhy3x96S	RTkCzi376O1m	0.849923428609
0peQNhy3x96S	RmcvV3wWH4Lh	0.0504694233353
0peQNhy3x96S	U2tcIhZ0XNV7	0.729367605021
0peQNhy3x96S	U4HKTAww7Mzy	0.623049571249
0peQNhy3x96S	VLPD7ptceKzq	0.636803049579
0peQNhy3x96S	Xhl45V1IRhMf	0.408240177575
0peQNhy3x96S	YFfF4TV9UsBr	0.628811804535
0peQNhy3x96S	a2ljfqYA9lLO	0.185888096622
0peQNhy3x96S	b3dwQk06VenY	0.770156637399
0peQNhy3x96S	bjIq7ddFHqYw	0.741311852959
0peQNhy3x96S	f8L0gM3sRUIp	0.975283341735
0peQNhy3x96S	fH8ulO4XmjmD	0.680140071489
0peQNhy3x96S	hXfN63snuNup	0.300007463759
0peQNhy3x96S	k7WBehs69TK8	0.964816871098
0peQNhy3x96S	l20aMCiJWDSc	0.658362235957
0peQNhy3x96S	pOTL5YGbtESc	0.0159345216634
0peQNhy3x96S	sEufwQrsEjhA	0.389461457456
0peQNhy3x96S	tSFkN2fGKe6N	0.905986540682
0peQNhy3x96S	waxCJ47KQd4X	0.00176344906401
0peQNhy3x96S	zsmzgInsUmzi	0.201437786908
14lUwP7V4pBx	1nn3V3iIj4la	0.746836616979
14lUwP7V4pBx	3lrkBgBZJXgZ	0.0479101218431
14lUwP7V4pBx	4WGzqgI6f5X8	0.281430024469
14lUwP7V4pBx	6SIPAbdztJ09	0.828863067392
14lUwP7V4pBx	6ho7OP4TeJ5g	0.395322058726
14lUwP7V4pBx	6rhJe7I4OHxs	0.557355297633
14lUwP7V4pBx	7M9i3zKrh0wg	0.554202400461
14lUwP7V4pBx	8P7mLODfe14y	0.0535312526416
14lUwP7V4pBx	8SIovPhWZUA7	0.838506907182
14lUwP7V4pBx	8iL3Sblc9UIr	0.840889554664
14lUwP7V4pBx	9LVYzx8YPyRc	0.12102089679
14lUwP7V4pBx	C4iRsswyZ8Fm	0.883356316594
14lUwP7V4pBx	D1ef31BRgtWp	0.475402791107
14lUwP7V4pBx	Dsr77Mm6i6NL	0.394257932747
14lUwP7V4pBx	DtDkyhV9pipW	0.345893027062
14lUwP7V4pBx	HBSjucbQ9CT0	0.13266332605
14lUwP7V4pBx	HVgKS62yJ7SP	0.0130106182042
14lUwP7V4pBx	JN5YxLxNO44E	0.94720663409
14lUwP7V4pBx	KVtEHpOjJ332	0.0314705883545
14lUwP7V4pBx	MdpVJXHMhKXy	0.145310739159
14lUwP7V4pBx	MolnGrmyoYdX	0.822750385651
14lUwP7V4pBx	NOTaCuWJ4vbX	0.275337748604
14lUwP7V4pBx	O8JjIM9JLoSG	0.206040631379
14lUwP7V4pBx	Oifl5jHj0ROF	0.666838514571
14lUwP7V4pBx	QSghZlnmjy4v	0.342633646783
14lUwP7V4pBx	QdhdfOevyC7e	0.104074624559
14lUwP7V4pBx	Y0QcvNPdmE6a	0.412375806646
14lUwP7V4pBx	YJVbxSoq96qk	0.23444588784
14lUwP7V4pBx	cq74InUR2pVf	0.380267414039
14lUwP7V4pBx	gTxVQHeQDszx	0.129260231387
14lUwP7V4pBx	gzb6hEozWjkW	0.514445540185
14lUwP7V4pBx	j2hJPsqGUi5P	0.517943021155
14lUwP7V4pBx	kFYKdGx3NA7O	0.185530185779
14lUwP7V4pBx	kMPVw6U5w5a8	0.735200054508
14lUwP7V4pBx	ncocpH5BBHy6	0.728806452932
14lUwP7V4pBx	oENXtmJ7x3g5	0.834898426203
14lUwP7V4pBx	qhg2p3UgpAJp	0.827072136909
14lUwP7V4pBx	qiFKshgvNIOn	0.093820958161
14lUwP7V4pBx	r3TXhhyxVIb0	0.331018797688
14lUwP7V4pBx	rYUUdXLgqUOO	0.823619957445
14lUwP7V4pBx	sYffvHmPSo73	0.90979370887
14lUwP7V4pBx	vA97Zz1SdzKb	0.22432246089
14lUwP7V4pBx	vX4XbOV8MMGM	0.00250677535966
14lUwP7V4pBx	yTBtr8k6eJ7G	0.359986051206
14lUwP7V4pBx	zOrSmnlhmpEE	0.241823315948
14lUwP7V4pBx	zrZZXHrfd7Mg	0.475715085019
173fZvrPLoUK	1Yr2Ow3Y1JNS	0.636685975099
173fZvrPLoUK	20i7pFbSfc9w	0.172227036905
173fZvrPLoUK	3Qn0KkwanOpq	0.363437827923
173fZvrPLoUK	4HeN8ZgS9koO	0.684411521032
173fZvrPLoUK	5LJ8jjWY9Bl4	0.0044468300883
173fZvrPLoUK	5RpMICS8jTZX	0.359166085829
173fZvrPLoUK	5tHxXBK9glyP	0.437239863742
173fZvrPLoUK	6YQkrvEqK5RA	0.0895300798647
173fZvrPLoUK	74sAe66Zh8uX	0.92081207476
173fZvrPLoUK	7M9i3zKrh0wg	0.00195897163568
173fZvrPLoUK	7VPXkO6YYHge	0.950144376434
173fZvrPLoUK	8TvK16Nq8MRM	0.181689215142
173fZvrPLoUK	AW5mwDem01kU	0.954823039408
173fZvrPLoUK	AzpirVIMP3Of	0.894578563773
173fZvrPLoUK	BxEt3QBlkbaX	0.755427893136
173fZvrPLoUK	CIlKO56MLEno	0.537180952121
173fZvrPLoUK	Dnt3PJZ4bwR8	0.48800838855
173fZvrPLoUK	FxIrUwhjq5v3	0.159664941445
173fZvrPLoUK	G5gErL0HgBAx	0.0261706089096
173fZvrPLoUK	IKlLzUOhi2Dr	0.545072890823
173fZvrPLoUK	K3PJnYAOEa4i	0.937014069339
173fZvrPLoUK	L3HK6I3Msbqu	0.0704702775974
173fZvrPLoUK	NJ5wPjFMgcnS	0.917676289439
173fZvrPLoUK	NjQJgIhERtON	0.959206387392
173fZvrPLoUK	OitTIgex8dJA	0.927797171997
173fZvrPLoUK	PDW7KmJ5OawR	0.829787936129
173fZvrPLoUK	Pcn7nmu4xWnH	0.891696458828
173fZvrPLoUK	TYyiPmEtIvZ2	0.819634572392
173fZvrPLoUK	Tq0CQ92VwUcw	0.750397935
173fZvrPLoUK	WmnwWTHkLHDL	0.732256343556
173fZvrPLoUK	XjGldhAQWtOy	0.633818234425
173fZvrPLoUK	ZIegTLwREElg	0.258435634694
173fZvrPLoUK	ZMyMhVQ2ZWtC	0.957768983387
173fZvrPLoUK	bgpYmPEyPx2X	0.441651880112
173fZvrPLoUK	cJrcqGNVa6GB	0.635119417526
173fZvrPLoUK	ckaIyxzAbp6b	0.925720864376
173fZvrPLoUK	eNualcKC8fyK	0.67443677776
173fZvrPLoUK	eqwIcaTixMdn	0.55864243613
173fZvrPLoUK	gNO9Ov4hufLP	0.398729082721
173fZvrPLoUK	gVUdMcJnVC3t	0.582501692026
173fZvrPLoUK	gdQWmapOQ8Ej	0.0640649726872
173fZvrPLoUK	j2hJPsqGUi5P	0.978447851989
173fZvrPLoUK	k7WBehs69TK8	0.295475359359
173fZvrPLoUK	kMc8FDDD4H0K	0.142952301013
173fZvrPLoUK	kTMxm3S9SmFf	0.34092859469
173fZvrPLoUK	kV4WHgW0mbAW	0.991438310713
173fZvrPLoUK	lC4TtnyC9fR1	0.375227360781
173fZvrPLoUK	leAzHDaVcaDc	0.685224931216
173fZvrPLoUK	mA8z9CrthMNf	0.272681828892
173fZvrPLoUK	mBnPs0N8wgmc	0.0654782894848
173fZvrPLoUK	mKxgfauW25Cs	0.882551763508
173fZvrPLoUK	n9j5Z5zy48B9	0.384822052603
173fZvrPLoUK	oJGVsBEZiqzS	0.76176037547
173fZvrPLoUK	oULzksg3UC9m	0.727388628709
173fZvrPLoUK	p7bTLvf8CFtW	0.393782486248
173fZvrPLoUK	pBRPtOXkby9I	0.626571462105
173fZvrPLoUK	qICMRTx6qZYv	0.90415394595
173fZvrPLoUK	sCv40nwrJezC	0.928053226434
173fZvrPLoUK	sawLf0wvGVtU	0.876059636111
173fZvrPLoUK	sxTdD1jSV2Kx	0.981117481299
173fZvrPLoUK	wuOxQ18lmizh	0.340283495777
1EOXw42yNZsj	1fy2zXYCkf8o	0.896591900186
1EOXw42yNZsj	1nn3V3iIj4la	0.703586078558
1EOXw42yNZsj	1oILWLeteq60	0.622706158419
1EOXw42yNZsj	20i7pFbSfc9w	0.516967747646
1EOXw42yNZsj	2Ovi95OnUS8p	0.111582606852
1EOXw42yNZsj	6ho7OP4TeJ5g	0.950168151007
1EOXw42yNZsj	7QvQp3WQjG2W	0.796678928675
1EOXw42yNZsj	8SIovPhWZUA7	0.190079727136
1EOXw42yNZsj	9V3TvgsxV7z1	0.96542506372
1EOXw42yNZsj	9qV75lS09ddq	0.151136850642
1EOXw42yNZsj	9wbgo45mwz1s	0.992835460134
1EOXw42yNZsj	BV1pTt0aI9uh	0.0073633422067
1EOXw42yNZsj	F2bMC4Nsd5F5	0.886697909302
1EOXw42yNZsj	IKlLzUOhi2Dr	0.91824611159
1EOXw42yNZsj	LNrzvGBsB3xQ	0.869977205546
1EOXw42yNZsj	LmDG7fICrbW7	0.748506215828
1EOXw42yNZsj	MMtbm96Yo7aG	0.370969950544
1EOXw42yNZsj	OKWuQrTDKm9z	0.782049974201
1EOXw42yNZsj	Oifl5jHj0ROF	0.625352802421
1EOXw42yNZsj	Pcn7nmu4xWnH	0.283164957863
1EOXw42yNZsj	RpCO8udU6k3i	0.0332693387292
1EOXw42yNZsj	SNgkwa5PjvkT	0.1562153937
1EOXw42yNZsj	SzKQrjWsPsMp	0.437909855007
1EOXw42yNZsj	U2tcIhZ0XNV7	0.623080994353
1EOXw42yNZsj	YBhJUnHqK6Jd	0.103246937998
1EOXw42yNZsj	YJVbxSoq96qk	0.633906383515
1EOXw42yNZsj	YSHWeET0RWUa	0.801250446993
1EOXw42yNZsj	a2ljfqYA9lLO	0.143105753424
1EOXw42yNZsj	bn55flbXdyXx	0.35199847788
1EOXw42yNZsj	dHGKrJbTEJnB	0.120322595525
1EOXw42yNZsj	fgoa5C7DsHFV	0.726816053889
1EOXw42yNZsj	g2vGi4zMuGpC	0.45555937125
1EOXw42yNZsj	gTxVQHeQDszx	0.608967446634
1EOXw42yNZsj	j2hJPsqGUi5P	0.602537205329
1EOXw42yNZsj	kMPVw6U5w5a8	0.75190399594
1EOXw42yNZsj	oCIYVIimuSJc	0.51336326225
1EOXw42yNZsj	oENXtmJ7x3g5	0.527763291252
1EOXw42yNZsj	pBRPtOXkby9I	0.566153276539
1EOXw42yNZsj	pOTL5YGbtESc	0.439590554646
1EOXw42yNZsj	q6V0mU4hfSue	0.705566454222
1EOXw42yNZsj	qs7UG8q7J5WS	0.903926707765
1EOXw42yNZsj	tcWDfepbgCS7	0.580711236552
1EOXw42yNZsj	wjqqFpkdJ92P	0.63712280465
1EOXw42yNZsj	wuOxQ18lmizh	0.129623035448
1HmMKptL1mpM	1EOXw42yNZsj	0.350937756808
1HmMKptL1mpM	1Yr2Ow3Y1JNS	0.177200879042
1HmMKptL1mpM	1oILWLeteq60	0.374128224422
1HmMKptL1mpM	2cSsEN2etFxL	0.584562679276
1HmMKptL1mpM	32s2hApzuVM6	0.713109657751
1HmMKptL1mpM	3JLwSHaoRMfT	0.225058910867
1HmMKptL1mpM	3Qn0KkwanOpq	0.425504520393
1HmMKptL1mpM	3rNJ0o87NFI6	0.531109631948
1HmMKptL1mpM	42ZftEEYrR7w	0.865410360473
1HmMKptL1mpM	78vBXgxy3ltf	0.248197634761
1HmMKptL1mpM	8iL3Sblc9UIr	0.0156777510899
1HmMKptL1mpM	9V3TvgsxV7z1	0.470055130494
1HmMKptL1mpM	9qV75lS09ddq	0.700275394046
1HmMKptL1mpM	9wbgo45mwz1s	0.689868774501
1HmMKptL1mpM	CTMLsfYObeUx	0.542375618366
1HmMKptL1mpM	E4zGOjRgDZXw	0.890302408586
1HmMKptL1mpM	EFDHJ3qeBHKi	0.827769749216
1HmMKptL1mpM	EsmTAKrLnJy1	0.695555200366
1HmMKptL1mpM	JxBso2usjYof	0.982442772523
1HmMKptL1mpM	L3zuxfgOgqPQ	0.0824381671302
1HmMKptL1mpM	LHMwmLqoGsLw	0.714832373644
1HmMKptL1mpM	LcbtfePXq6Ia	0.894388505283
1HmMKptL1mpM	SqU24ikbBfMK	0.859720837632
1HmMKptL1mpM	T7TUz04E1MiR	0.381138142323
1HmMKptL1mpM	VOhjVauQOmM8	0.999299421603
1HmMKptL1mpM	Z2NWGr7JMBCR	0.588963671555
1HmMKptL1mpM	ZV8p4HUJMPQd	0.393385771998
1HmMKptL1mpM	asRMiTINhQWe	0.787637433575
1HmMKptL1mpM	bjIq7ddFHqYw	0.17368333702
1HmMKptL1mpM	cq74InUR2pVf	0.393083707075
1HmMKptL1mpM	e5VaHy6Z0rVE	0.643672590111
1HmMKptL1mpM	gNO9Ov4hufLP	0.245440651797
1HmMKptL1mpM	gk5NsLSPcda9	0.934413391984
1HmMKptL1mpM	gyRFd8pQi0dq	0.155453559173
1HmMKptL1mpM	hXfN63snuNup	0.693525723879
1HmMKptL1mpM	i79V6zOJWeIn	0.182616406403
1HmMKptL1mpM	jTAhg3lxGgkL	0.149137513344
1HmMKptL1mpM	l20aMCiJWDSc	0.239040200045
1HmMKptL1mpM	p3oxGvlbkltw	0.820272935891
1HmMKptL1mpM	qLTHrAZf0MPi	0.737032516728
1HmMKptL1mpM	s4spBfa7jZZa	0.746101236869
1HmMKptL1mpM	sfM0N6vMxZkI	0.94069455222
1HmMKptL1mpM	tHfQutJkMJEo	0.0676725194838
1HmMKptL1mpM	tIduQgynxudu	0.561143734052
1HmMKptL1mpM	tSFkN2fGKe6N	0.291262584898
1HmMKptL1mpM	uBHhW9j7lgFD	0.93121605105
1HmMKptL1mpM	vEyTnwSgL1Ge	0.399935721372
1HmMKptL1mpM	vX4XbOV8MMGM	0.565209256531
1HmMKptL1mpM	vinXfguZfm1h	0.0595154396597
1HmMKptL1mpM	yTBtr8k6eJ7G	0.429199977581
1HmMKptL1mpM	yWVE1XRHF9G9	0.0271118448689
1VmpgO3Y4i5H	0av93i3T7P8z	0.225553876727
1VmpgO3Y4i5H	2o2gC0LdmJu6	0.886683013953
1VmpgO3Y4i5H	3mFVLp5vGMO0	0.335998477937
1VmpgO3Y4i5H	3rNJ0o87NFI6	0.644302511122
1VmpgO3Y4i5H	6RMOoX5rwj0i	0.133240705361
1VmpgO3Y4i5H	8JfC6n18AQCa	0.732033306189
1VmpgO3Y4i5H	8uZwQeg1JC82	0.857290345735
1VmpgO3Y4i5H	9u2TjBxhL47u	0.382694317648
1VmpgO3Y4i5H	B2VHV5Z1WniF	0.751383512862
1VmpgO3Y4i5H	BKHQkgEyHIvG	0.716606997815
1VmpgO3Y4i5H	C6tqBpuDmdKk	0.0330284397732
1VmpgO3Y4i5H	CFAywezInhRz	0.46799718878
1VmpgO3Y4i5H	DbquZ0OoPD7I	0.1700885006
1VmpgO3Y4i5H	Dnt3PJZ4bwR8	0.551924090431
1VmpgO3Y4i5H	EsmTAKrLnJy1	0.75394066473
1VmpgO3Y4i5H	FaB3nAUIJkp3	0.854776370807
1VmpgO3Y4i5H	IiTXWKeOZsxu	0.983264600019
1VmpgO3Y4i5H	KVtEHpOjJ332	0.0754795426196
1VmpgO3Y4i5H	LcbtfePXq6Ia	0.441475643451
1VmpgO3Y4i5H	LmDG7fICrbW7	0.0830244939096
1VmpgO3Y4i5H	M4W2cqXQGChc	0.354857042222
1VmpgO3Y4i5H	NHtAr1JhD4jo	0.279057395467
1VmpgO3Y4i5H	OitTIgex8dJA	0.769412109166
1VmpgO3Y4i5H	OsVNQ3ALmeLX	0.290497475439
1VmpgO3Y4i5H	T7TUz04E1MiR	0.384708482613
1VmpgO3Y4i5H	U2tcIhZ0XNV7	0.946421418374
1VmpgO3Y4i5H	UssI192DNysY	0.292583692298
1VmpgO3Y4i5H	Y0QcvNPdmE6a	0.496746417
1VmpgO3Y4i5H	Z9Pxi9lxabnO	0.26893886238
1VmpgO3Y4i5H	ZV8p4HUJMPQd	0.141989035717
1VmpgO3Y4i5H	bhOhQjqKlTyc	0.371535911305
1VmpgO3Y4i5H	d8imK3zEk1kF	0.946822235813
1VmpgO3Y4i5H	gTxVQHeQDszx	0.445699676636
1VmpgO3Y4i5H	gzb6hEozWjkW	0.337131482889
1VmpgO3Y4i5H	hIMaHoPjQWs5	0.502864781003
1VmpgO3Y4i5H	i79V6zOJWeIn	0.945835353103
1VmpgO3Y4i5H	iXgZYd1cX5zP	0.350401848482
1VmpgO3Y4i5H	mQXTWfTygzCz	0.763372087832
1VmpgO3Y4i5H	mXdJIWV9sS3t	0.609947306535
1VmpgO3Y4i5H	oCIYVIimuSJc	0.484704309044
1VmpgO3Y4i5H	oSdiqTGkrmlJ	0.516746482826
1VmpgO3Y4i5H	oxFttCJbdGIo	0.530978137896
1VmpgO3Y4i5H	p3oxGvlbkltw	0.914779419768
1VmpgO3Y4i5H	r3TXhhyxVIb0	0.0223921452955
1VmpgO3Y4i5H	tQZd1ZsXd2Tm	0.806843286415
